Date Added,Time Added,ID,Ref Number,Category,Job Title,Workplace Type,Commitment,Location,Primary Location,Apply Link,Job Description,Additional Job Description,Salary
2024-03-26,11:53:49,a2054a68-fd6b-4984-b20a-ca2c178d7f10,,Data Collection,Speech recording task in Canadian French for US residents,Remote —,Independent Contractor - Project Based,United States,,https://jobs.lever.co/appen/a2054a68-fd6b-4984-b20a-ca2c178d7f10,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
Interested in improving speech recognition technology? Then this is the project for you! You will be asked to record speech and evaluate transcription. Your contribution will be valuable in improving speech recognition!
It should take you no more than 2.5 hours to complete all 500 recordings.
REQUIREMENTS:
-You must be a native speaker of Canadian French and reside in US
-You must have at least an Advanced level of English
-18 years old and above
-Have access to an Android or iOS device
PAYMENT
To earn the minimum pay rate of $6 you must complete a 50 recordings (minimum required on this project). If you complete all 500 recordings and they pass our quality-checking phase according to the instructions provided to you, you will earn $60. If you complete less than 500 (but at least 50) you will be paid proportionally. Less than 50 recordings will not be compensated.",,$6 - $60 one-time
2024-03-26,11:53:49,14e34204-7cbb-439d-95a5-9079edeec777,,Linguistic,Audio Transcription Specialist (Tosk or Gheg [Albanian] Language),Remote —,Independent Contractor - Project Based,Albania,,https://jobs.lever.co/appen/14e34204-7cbb-439d-95a5-9079edeec777,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
Appen is a leading provider of cutting-edge language technology solutions, dedicated to advancing automatic speech recognition (ASR) models. We are currently seeking highly motivated individuals to join our project as an Audio Transcription Specialists for our Albanian language project.
Position Summary:
As an Audio Transcription Specialist, you will play a crucial role in transcribing audio content to support the development of state-of-the-art automatic speech recognition models for Tosk or Gheg languages. The project focuses on the Albanian (Tosk or Gheg) language, and successful candidates will be responsible for accurately transcribing audio files while adhering to linguistic guidelines. The role involves meticulous attention to detail, a strong understanding of linguistic concepts, and the ability to apply rules to data.
Responsibilities:
- Accurately transcribe speech from audio files in the Albanian language (Tosk or Gheg dialects).
- Utilize pre-filled tags or specific formatting as required during transcription.
- Insert timestamps at specified intervals to enhance data organization and analysis.
Requirements:
- Native speaker of
Tosk or Gheg
dialects of Albanian.
- Must be residing in Albania
- Availability of 10 hours or more per week for transcription tasks.
- Prior experience in audio transcription.
- Strong attention to detail and commitment to delivering high-quality work.
- Understanding of basic linguistic concepts, allowing for accurate representation of speech.
- Ability to review examples and apply rules to ensure consistency and quality in transcriptions.
Preferred Qualifications:
- Familiarity with automatic speech recognition (ASR) concepts.
- Previous experience working on language-related projects.
- Comfortable working with technology tools and platforms related to transcription tasks.
How to Apply:
Interested candidates are invited to submit their resume along with a cover letter highlighting their relevant experience and availability. Please include any prior examples of audio transcription work if available.
Note:
This is a remote position, and candidates from Albania location with the specified language proficiency are encouraged to apply. We are an equal opportunity employer and value diversity in our workforce.",,"$0.11 - $0.11 one-timePlease be aware that compensation is determined on a per-task basis, with multiple tasks available within the project."
2024-03-26,11:53:49,5870f980-c721-4e47-b4c8-192e642c034b,,Search Evaluation,Search Engine Evaluator - Chinese speaker in China,Remote —,Independent Contractor - Project Based,China,,https://jobs.lever.co/appen/5870f980-c721-4e47-b4c8-192e642c034b,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
We have an exciting opportunity for fluent Chinese speakers located in China to join Appen and be invited into Project Paradise!
Goal: Enhance search result accuracy for businesses on a leading search engine.
Key Requirements:
- Make Skype phone verification calls to businesses during regular business hours (8am-6pm, Mon-Fri).
- Access to a personal computer with IE or Chrome browser.
- Stable internet connection.
If you're interested, apply today and start your journey with Appen and work on this valuable opportunity.",,$6 - $6 an hour
2024-03-26,11:53:49,5efa8eec-b800-4ea9-aa81-4b0be90c8668,,Social Media,Social Media Evaluator (Gig-Worker); English - Pakistan,Remote —,Independent Contractor - Project Based,Pakistan,,https://jobs.lever.co/appen/5efa8eec-b800-4ea9-aa81-4b0be90c8668,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
Our project, Detecting Lies on Social Media, is all about getting people like you involved in finding and researching fake information online. We want to focus on things that happened recently and could cause some real problems if people believe them.
How We Do It:
- Check the Facts: We want you to compare what's said in social media posts with reliable information to see if it's true.
- Keep Up with What's Happening:
- Use Trending Maps: Check maps that show what's popular to guide your searches.
- Watch for Repeat Liars: Find and keep an eye on people or places that often share fake stuff.
- Try Different Ways: Look at other sources and try different methods to find out what's not true.
- What We're Looking For:
For a post to be worth checking, it must:
- Come from social media and be recent (within the last 7 or 14 days).
- Be about something that could seriously fool people, not just little mistakes.
- Not be just someone's opinion, a joke, or a fight between businesses.
What You Need to Show:
- Make sure it doesn't have any made-up info, missing details, or fake pictures.
- Check it's from the last week or two and has at least 15 shares or comments (or 100 views if it's a video).
- Make sure you haven't sent us the same thing before.
- Share the link to the post.
- Give us a link to proof, like a fact-checking site.
- Summarize what the post is saying and how you checked it.
How to Find Stuff to Check:
- Use Google to find out what people are talking about.
- Look at the news on Google to see what's going on.
- Try different searches and look for what's popular.
- Check social media for pages that often share things that aren't true, especially if they're talking about hot topics.
Key Requirements:
- Must be currently located in Pakistan
- Be fluent and proficient in English
- Must be able to provide your valid social media profile
- Must have an educational degree
By joining in, you're helping make social media a more honest and reliable place. Together, we can stop the spread of lies online!",,$2 - $2 an hour
2024-03-26,11:53:49,e149abe6-fc4b-4778-80ff-be156f6a1d5c,,Social Media,Social Media Evaluator (Gig-Worker); Libya,Remote —,Independent Contractor - Project Based,Libya,,https://jobs.lever.co/appen/e149abe6-fc4b-4778-80ff-be156f6a1d5c,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
Our project, Detecting Lies on Social Media, is all about getting people like you involved in finding and researching fake information online. We want to focus on things that happened recently and could cause some real problems if people believe them.
How We Do It:
- Check the Facts: We want you to compare what's said in social media posts with reliable information to see if it's true.
- Keep Up with What's Happening:
- Use Trending Maps: Check maps that show what's popular to guide your searches.
- Watch for Repeat Liars: Find and keep an eye on people or places that often share fake stuff.
- Try Different Ways: Look at other sources and try different methods to find out what's not true.
- What We're Looking For:
For a post to be worth checking, it must:
- Come from social media and be recent (within the last 7 or 14 days).
- Be about something that could seriously fool people, not just little mistakes.
- Not be just someone's opinion, a joke, or a fight between businesses.
What You Need to Show:
- Make sure it doesn't have any made-up info, missing details, or fake pictures.
- Check it's from the last week or two and has at least 15 shares or comments (or 100 views if it's a video).
- Make sure you haven't sent us the same thing before.
- Share the link to the post.
- Give us a link to proof, like a fact-checking site.
- Summarize what the post is saying and how you checked it.
How to Find Stuff to Check:
- Use Google to find out what people are talking about.
- Look at the news on Google to see what's going on.
- Try different searches and look for what's popular.
- Check social media for pages that often share things that aren't true, especially if they're talking about hot topics.
Key Requirements:
- Must be currently located in Libya
- Be fluent in Arabic and have proficiency in English
- Must be able to provide your valid social media profile
- Must have an educational degree
By joining in, you're helping make social media a more honest and reliable place. Together, we can stop the spread of lies online!",,$3 - $3 an hour
2024-03-26,11:53:49,a9e32ec8-8678-46b1-aefc-534b33e4382c,,Social Media,Social Media Evaluator (Gig-Worker); Pakistan,Remote —,Independent Contractor - Project Based,Pakistan,,https://jobs.lever.co/appen/a9e32ec8-8678-46b1-aefc-534b33e4382c,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
Our project, Detecting Lies on Social Media, is all about getting people like you involved in finding and researching fake information online. We want to focus on things that happened recently and could cause some real problems if people believe them.
How We Do It:
- Check the Facts: We want you to compare what's said in social media posts with reliable information to see if it's true.
- Keep Up with What's Happening:
- Use Trending Maps: Check maps that show what's popular to guide your searches.
- Watch for Repeat Liars: Find and keep an eye on people or places that often share fake stuff.
- Try Different Ways: Look at other sources and try different methods to find out what's not true.
- What We're Looking For:
For a post to be worth checking, it must:
- Come from social media and be recent (within the last 7 or 14 days).
- Be about something that could seriously fool people, not just little mistakes.
- Not be just someone's opinion, a joke, or a fight between businesses.
What You Need to Show:
- Make sure it doesn't have any made-up info, missing details, or fake pictures.
- Check it's from the last week or two and has at least 15 shares or comments (or 100 views if it's a video).
- Make sure you haven't sent us the same thing before.
- Share the link to the post.
- Give us a link to proof, like a fact-checking site.
- Summarize what the post is saying and how you checked it.
How to Find Stuff to Check:
- Use Google to find out what people are talking about.
- Look at the news on Google to see what's going on.
- Try different searches and look for what's popular.
- Check social media for pages that often share things that aren't true, especially if they're talking about hot topics.
Key Requirements:
- Must be currently located in Pakistan
- Be fluent in Urdu and have proficiency in English
- Must be able to provide your valid social media profile
- Must have an educational degree
By joining in, you're helping make social media a more honest and reliable place. Together, we can stop the spread of lies online!",,$2 - $2 an hour
2024-03-26,11:53:49,67ffeaef-ac67-4fa9-8313-10e899fe8fad,,Social Media,Social Media Evaluator (Gig-Worker); Palestine,Remote —,Independent Contractor - Project Based,"Palestine, State of",,https://jobs.lever.co/appen/67ffeaef-ac67-4fa9-8313-10e899fe8fad,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
Our project, Detecting Lies on Social Media, is all about getting people like you involved in finding and researching fake information online. We want to focus on things that happened recently and could cause some real problems if people believe them.
How We Do It:
- Check the Facts: We want you to compare what's said in social media posts with reliable information to see if it's true.
- Keep Up with What's Happening:
- Use Trending Maps: Check maps that show what's popular to guide your searches.
- Watch for Repeat Liars: Find and keep an eye on people or places that often share fake stuff.
- Try Different Ways: Look at other sources and try different methods to find out what's not true.
- What We're Looking For:
For a post to be worth checking, it must:
- Come from Facebook or Instagram and be recent (within the last 7 or 14 days).
- Be about something that could seriously fool people, not just little mistakes.
- Not be just someone's opinion, a joke, or a fight between businesses.
What You Need to Show:
- Make sure it doesn't have any made-up info, missing details, or fake pictures.
- Check it's from the last week or two and has at least 15 shares or comments (or 100 views if it's a video).
- Make sure you haven't sent us the same thing before.
- Share the link to the post.
- Give us a link to proof, like a fact-checking site.
- Summarize what the post is saying and how you checked it.
How to Find Stuff to Check:
- Use Google to find out what people are talking about.
- Look at the news on Google to see what's going on.
- Try different searches and look for what's popular.
- Check social media for pages that often share things that aren't true, especially if they're talking about hot topics.
Key Requirements:
- Must be currently located in State of Palestine
- Be fluent in Arabic and have proficiency in English
- Must be able to provide your valid Facebook profile
- Must have an educational degree
By joining in, you're helping make social media a more honest and reliable place. Together, we can stop the spread of lies online!",,$5 - $5 an hour
2024-03-26,11:53:49,db5ef05a-b589-49c2-98ed-9a9a43282e62,,Social Media,Social Media Evaluator (Russian-Poland),Remote —,Independent Contractor - Project Based,Poland,,https://jobs.lever.co/appen/db5ef05a-b589-49c2-98ed-9a9a43282e62,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
We are on a mission to elevate the standards of information shared on social media, to make a significant impact. As a Social Media Evaluator, you will play a pivotal role in shaping the quality and credibility of information online. This is a fantastic opportunity for individuals who are passionate about promoting trustworthy content in the digital space.
Key Responsibilities:
- Review and evaluate posts on various social media platforms.
- Identify and analyze the quality of information shared.
- Provide constructive feedback to enhance content credibility.
Key Requirements:
- Commitment to 20 hours per week.
- Operating a social media account with a willingness to provide a personal link for validation.
- Access to a computer and a reliable internet connection.
- Native/Bilingual proficiency in both written and spoken English and Russian.
- Strong internet research skills.
- Attention to detail and the ability to analyze information critically.
To register and become a part of this exciting project, simply submit your application and we'll be in touch.
Join us in making a positive impact on social media information integrity. We look forward to welcoming you to the Uolo v2 team!",,$5 - $5 an hour
2024-03-26,11:53:49,bdf6cbb7-8e5d-40f1-9cf6-ee4bf5ec3463,,Social Media,Social Media Evaluator (Spanish-Colombia),Remote —,Independent Contractor - Project Based,Colombia,,https://jobs.lever.co/appen/bdf6cbb7-8e5d-40f1-9cf6-ee4bf5ec3463,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
We're reaching out to invite you to be part of our Social Media Ads Quality project, where you can play a pivotal role in improving the quality of ads on a popular social media platform.
Here's why you should join us:
- Flexible Schedule: Work from the comfort of your home, at any time that suits your lifestyle – whether it's during the day, night, or on the weekends.
- Interesting & Rewarding: Explore new products, websites, and more while getting paid for your valuable input.
- Sense of Impact: Contribute to enhancing the internet experience by organizing vast amounts of data.
To get started, all you need is:
- Must currently be residing in Colombia
- Must speak Spanish and have a Colombian dialect
- Time Commitment: 10-20 hours per week.
- Equipment: A laptop or desktop computer with the Chrome browser.
- Adaptability: A willingness to learn and adapt to changing standards and tasks.
Ready to make a positive impact? Take the application today!
We're eager to welcome you to our team and work together towards creating a better online experience for everyone.",,$3 - $3 an hour
2024-03-26,11:53:49,5bbdc28f-183a-40ef-b4ab-6dfd3fb6f7da,,Social Media,Social Media Evaluator (Spanish-Colombia),Remote —,Independent Contractor - Project Based,Colombia,,https://jobs.lever.co/appen/5bbdc28f-183a-40ef-b4ab-6dfd3fb6f7da,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
We are on a mission to elevate the standards of information shared on social media, to make a significant impact. As a Social Media Evaluator, you will play a pivotal role in shaping the quality and credibility of information online. This is a fantastic opportunity for individuals who are passionate about promoting trustworthy content in the digital space.
Key Responsibilities:
- Review and evaluate posts on various social media platforms.
- Identify and analyze the quality of information shared.
- Provide constructive feedback to enhance content credibility.
Key Requirements:
- Must be located in Colombia
- Native/Bilingual proficiency in both written and spoken English and Spanish.
- Commitment to 20 hours per week.
- Operating a social media account with a willingness to provide a personal link for validation.
- Access to a computer and a reliable internet connection.
- Strong internet research skills.
- Attention to detail and the ability to analyze information critically.
To register and become a part of this exciting project, simply submit your application and we'll be in touch.
Join us in making a positive impact on social media information integrity. We look forward to welcoming you to the Uolo v2 team!",,$3 - $3 an hour
2024-03-26,11:53:49,bf811aea-bc40-4312-9865-55c0e7e4cabe,,Social Media,Social Media Evaluator (Ukrainian-Poland),Remote —,Independent Contractor - Project Based,Poland,,https://jobs.lever.co/appen/bf811aea-bc40-4312-9865-55c0e7e4cabe,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
We are on a mission to elevate the standards of information shared on social media, to make a significant impact. As a Social Media Evaluator, you will play a pivotal role in shaping the quality and credibility of information online. This is a fantastic opportunity for individuals who are passionate about promoting trustworthy content in the digital space.
Key Responsibilities:
- Review and evaluate posts on various social media platforms.
- Identify and analyze the quality of information shared.
- Provide constructive feedback to enhance content credibility.
Key Requirements:
- Commitment to 20 hours per week.
- Operating a social media account with a willingness to provide a personal link for validation.
- Access to a computer and a reliable internet connection.
- Native/Bilingual proficiency in both written and spoken English and Ukrainian.
- Strong internet research skills.
- Attention to detail and the ability to analyze information critically.
To register and become a part of this exciting project, simply submit your application and we'll be in touch.
Join us in making a positive impact on social media information integrity. We look forward to welcoming you to the Uolo v2 team!",,$5 - $5 an hour
2024-03-26,11:58:10,b6ff61fa-83f7-44f6-a9b8-7acb12dbc8e7,,Social Media,Social Media Video Watcher (Gig work opportunity) in Spain,Remote —,Independent Contractor - Project Based,Spain,,https://jobs.lever.co/appen/b6ff61fa-83f7-44f6-a9b8-7acb12dbc8e7,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
Join our team at Appen on Project Dandelion and earn money by watching videos! We're seeking individuals with a knack for social media and a keen eye for detail to participate in our short-term opportunity.
Responsibilities:
- View 200 videos across four distinct short-form video platforms.
- Watch 100 videos per session, with two sessions allocated per platform.
- Maintain an established profile on all four short-form video platforms, with a viewing history spanning at least three months.
- Utilize a mobile device (iOS or Android) for viewing and screen recording purposes.
- Ensure that screen recordings are within the 8-10 Gigabyte range.
Requirements:
- Must reside in the Spain
- Must have proficiency in the Spanish language
- Proficient in using mobile devices and navigating various social media platforms.
- Strong attention to detail and ability to follow instructions accurately.
- Reliable internet connection for uploading recordings.
- Availability to complete all tasks within the specified timeframe.
How to Apply:
Interested candidates should submit their application and follow the process to join Appen's community and onboard to Project Dandelion",,$75.52 - $75.52 one-time
2024-04-09,17:13:29,b308b7ba-e66f-406b-b4f1-ee7f1ae03e85,,Social Media,Social Media Video Evaluator (English-United States),Remote —,Independent Contractor - Project Based,United States,,https://jobs.lever.co/appen/b308b7ba-e66f-406b-b4f1-ee7f1ae03e85,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
Are you a social media enthusiast with a keen eye for detail and a love for video content? We have an exciting opportunity for you to turn your passion for social media into a rewarding job. Join Project Touchet V6 and get paid for evaluating short-form videos across various social media platforms!
Job Description:
As a Social Media Video Evaluator, you'll play a vital role in our task-based project. Your main responsibilities include watching, evaluating, and entering data for short-form videos on specific social media platforms. Your insights will help us understand how well these platforms align with user interests and preferences.
Key Responsibilities:
- View a total of 750 videos, divided across the three platforms, with a critical eye for detail.
- Enter data for each video accurately and efficiently into our internal tool.
- Provide specific metrics and feedback at the conclusion of video viewing.
Key requirements:
- Must be currently located in the United States
- Ability to create an anonymous email for project use
- Ability to create temporary accounts on specified social media platforms
- Access to an iOS or Android mobile device with sufficient storage space and ability to screen record
- Commitment to completing tasks within provided deadlines
Compensation:
Your effort and dedication will be rewarded. You will receive a competitive pay rate for completing the full 750-video evaluation task, which is estimated to require around 25 hours of your time. Payment will be based on full completion of the task, there will be no partial payments.",,$300 - $300 one-time
2024-04-12,17:14:59,be12d79e-9602-42d2-9335-787d30dec42b,,Data Collection,Speech Data Collection Gig Work (French - Canadian),Remote —,Independent Contractor - Project Based,Canada,,https://jobs.lever.co/appen/be12d79e-9602-42d2-9335-787d30dec42b,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
The primary objective of this project is to enhance speech recognition technology through the collection of short prompts in both French and English.
Job Description:
As a Speech Collection Specialist with Chestnut French Canadian, you will play a crucial role in improving speech recognition technology by recording a minimum of 50 and a maximum of 500 short prompts in both French and English. This task will be conducted using the AppenMobile application.
Key Responsibilities:
- Record a minimum of 50 and up to 500 short prompts in French and English using the AppenMobile application.
- Ensure that recordings are clear, natural, and accurately reflect the provided prompts.
- Adhere to project guidelines and instructions provided by Chestnut Canada.
- Complete all recordings within the designated time frame.
Requirements:
- Native speaker of French. Proficiency in English
- Reside in Canada (excl. Quebec)
- Minimum age of 18 years.
- Access to an Android or iOS device.",,$60 - $60 one-time
2024-04-29,17:13:04,c1060fc2-becf-4a32-883d-04ca9234e67d,,Data Collection,One-time speech collection task in Aboriginal Australian English,Remote —,Independent Contractor - Project Based,Australia,,https://jobs.lever.co/appen/c1060fc2-becf-4a32-883d-04ca9234e67d,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
Are you interested in improving speech recognition technology by reducing bias? If yes, then this project is for you!
Complete a two-part audio recording task using our Appen Mobile app:
Part 1: Scripted - Read and record a provided script alone (5 minutes).
Part 2: Conversational - Record a natural and spontaneous conversation with a friend or family member. Topics and script guides will be provided (5 minutes).
Important Note: Please be aware that the contents of this project may be sensitive, explicit, or otherwise triggering. If you have any questions, please reach out to us.
Duration:
The entire task will take you approximately 15 - 20 minutes to complete, including reading the guidelines and recording your voice.
Payment:
The task pay rate is $70. To earn the pay rate, your session must pass our quality-checking phase according to the instructions provided to you. The pay rate shown is the total amount you can earn for a fully accepted session including a scripted and a conversational part, not for each recording.
To qualify for payment, your submission must include completing both parts of the task. Additionally, each part should pass the quality checking at least 90% of the total audio recording (4 minutes and 30 seconds for each part). Failure to meet these criteria will result in no payment being made.
Due to project needs, each participant needs to successfully complete both parts in order for the session to be usable for AI training purposes.
Requirements:
• Native speaker of the Aboriginal Australian English
• Aged 18 and above
• Have a friend or family member who could potentially do the conversational part of this project (any accent would be ok)
• Have access to a smartphone",,$70 - $70 one-time
2024-04-29,17:13:04,a0e2d793-e4b7-4a1f-9a9b-f6de28eb1906,,Data Collection,One-time speech collection task in Australian English,Remote —,Independent Contractor - Project Based,Australia,,https://jobs.lever.co/appen/a0e2d793-e4b7-4a1f-9a9b-f6de28eb1906,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
Are you interested in improving speech recognition technology by reducing bias? If yes, then this project is for you!
Complete a two-part audio recording task using our Appen Mobile app:
Part 1: Scripted - Read and record a provided script alone (5 minutes).
Part 2: Conversational - Record a natural and spontaneous conversation with a friend or family member. Topics and script guides will be provided (5 minutes).
Important Note: Please be aware that the contents of this project may be sensitive, explicit, or otherwise triggering. If you have any questions, please reach out to us.
Duration:
The entire task will take you approximately 15 - 20 minutes to complete, including reading the guidelines and recording your voice.
Payment:
The task pay rate is $50. To earn the pay rate, your session must pass our quality-checking phase according to the instructions provided to you. The pay rate shown is the total amount you can earn for a fully accepted session including a scripted and a conversational part, not for each recording.
To qualify for payment, your submission must include completing both parts of the task. Additionally, each part should pass the quality checking at least 90% of the total audio recording (4 minutes and 30 seconds for each part). Failure to meet these criteria will result in no payment being made.
Due to project needs, each participant needs to successfully complete both parts in order for the session to be usable for AI training purposes.
Requirements
-Native speaker of Australian​ English
-Aged 18 and above
-Have a friend or family member that could potentially do the conversational part of this project (any accent would be ok)
-Have access to a smartphone",,$50 - $50 one-time
2024-04-29,17:13:04,1c4dfba5-0ea0-44a8-b77a-bb74b798e514,,Data Collection,One-time speech collection task in British English,Remote —,Independent Contractor - Project Based,United Kingdom,,https://jobs.lever.co/appen/1c4dfba5-0ea0-44a8-b77a-bb74b798e514,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
Are you interested in improving speech recognition technology by reducing bias? If yes, then this project is for you!
Complete a two-part audio recording task using our Appen Mobile app:
Part 1: Scripted - Read and record a provided script alone (5 minutes).
Part 2: Conversational - Record a natural and spontaneous conversation with a friend or family member. Topics and script guides will be provided (5 minutes).
Important Note: Please be aware that the contents of this project may be sensitive, explicit, or otherwise triggering. If you have any questions, please reach out to us.
Duration:
The entire task will take you approximately 15 - 20 minutes to complete, including reading the guidelines and recording your voice.
Payment:
The task pay rate is $50. To earn the pay rate, your session must pass our quality-checking phase according to the instructions provided to you. The pay rate shown is the total amount you can earn for a fully accepted session including a scripted and a conversational part, not for each recording.
To qualify for payment, your submission must include completing both parts of the task. Additionally, each part should pass the quality checking at least 90% of the total audio recording (4 minutes and 30 seconds for each part). Failure to meet these criteria will result in no payment being made.
Due to project needs, each participant needs to successfully complete both parts in order for the session to be usable for AI training purposes.
Requirements
-Native speaker of British​ English
-Aged 18 and above
-Have a friend or family member who could potentially do the conversational part of this project (any accent would be ok)
-Have access to a smartphone",,$50 - $50 one-time
2024-04-29,17:13:04,2178c7e4-e1d9-476e-b580-7c7a71bc0f7e,,Data Collection,One-time speech collection task in Canadian English,Remote —,Independent Contractor - Project Based,Canada,,https://jobs.lever.co/appen/2178c7e4-e1d9-476e-b580-7c7a71bc0f7e,"About Appen
Appen, a global AI leader, stands at the forefront with a network of over a million skilled contractors spanning 130 countries. We leverage cutting-edge AI-driven data annotation techniques to enhance AI systems for major tech companies and various industries. Our core values include a commitment to ethical AI and fostering a diverse and inclusive environment.
Are you interested in improving speech recognition technology by reducing bias? If yes, then this project is for you!
Complete a two-part audio recording task using our Appen Mobile app:
Part 1: Scripted - Read and record a provided script alone (5 minutes).
Part 2: Conversational - Record a natural and spontaneous conversation with a friend or family member. Topics and script guides will be provided (5 minutes).
Important Note: Please be aware that the contents of this project may be sensitive, explicit, or otherwise triggering. If you have any questions, please reach out to us.
Duration:
The entire task will take you approximately 15 - 20 minutes to complete, including reading the guidelines and recording your voice.
Payment:
The task pay rate is $50. To earn the pay rate, your session must pass our quality-checking phase according to the instructions provided to you. The pay rate shown is the total amount you can earn for a fully accepted session including a scripted and a conversational part, not for each recording.
To qualify for payment, your submission must include completing both parts of the task. Additionally, each part should pass the quality checking at least 90% of the total audio recording (4 minutes and 30 seconds for each part). Failure to meet these criteria will result in no payment being made.
Due to project needs, each participant needs to successfully complete both parts in order for the session to be usable for AI training purposes.
Requirements
-Native speaker of Canadian English
-Aged 18 and above
-Have a friend or family member that could potentially do the conversational part of this project (any accent would be ok)
-Have access to a smartphone",,$50 - $50 one-time
